Кол-во элементов;Кол-во элементов в ^ 2;Кол-во перестановок;Кол-во сравнений;Сумма сравнений и перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
395200;156183040000;262143;7375761;7637904;6851475;0.033731;quickSort
395300;156262090000;262143;7377561;7639704;6853275;0.033389;quickSort
395400;156341160000;262143;7379361;7641504;6855075;0.033549;quickSort
395500;156420250000;262143;7381161;7643304;6856875;0.033392;quickSort
395600;156499360000;262143;7382961;7645104;6858675;0.034191;quickSort
395700;156578490000;262143;7384761;7646904;6860475;0.033397;quickSort
395800;156657640000;262143;7386561;7648704;6862275;0.033398;quickSort
395900;156736810000;262143;7388361;7650504;6864075;0.033414;quickSort
396000;156816000000;262143;7390161;7652304;6865875;0.033439;quickSort
396100;156895210000;262143;7391961;7654104;6867675;0.033587;quickSort
396200;156974440000;262143;7393761;7655904;6869475;0.033521;quickSort
396300;157053690000;262143;7395561;7657704;6871275;0.033481;quickSort
396400;157132960000;262143;7397361;7659504;6873075;0.033479;quickSort
396500;157212250000;262143;7399161;7661304;6874875;0.033413;quickSort
396600;157291560000;262143;7400961;7663104;6876675;0.033491;quickSort
396700;157370890000;262143;7402761;7664904;6878475;0.033508;quickSort
396800;157450240000;262143;7404561;7666704;6880275;0.033868;quickSort
396900;157529610000;262143;7406361;7668504;6882075;0.033901;quickSort
397000;157609000000;262143;7408161;7670304;6883875;0.034010;quickSort
397100;157688410000;262143;7409961;7672104;6885675;0.033541;quickSort
397200;157767840000;262143;7411761;7673904;6887475;0.033531;quickSort
397300;157847290000;262143;7413561;7675704;6889275;0.033599;quickSort
397400;157926760000;262143;7415361;7677504;6891075;0.035271;quickSort
397500;158006250000;262143;7417161;7679304;6892875;0.033605;quickSort
397600;158085760000;262143;7418961;7681104;6894675;0.033619;quickSort
397700;158165290000;262143;7420761;7682904;6896475;0.033574;quickSort
397800;158244840000;262143;7422561;7684704;6898275;0.033545;quickSort
397900;158324410000;262143;7424361;7686504;6900075;0.033668;quickSort
398000;158404000000;262143;7426161;7688304;6901875;0.034090;quickSort
398100;158483610000;262143;7427961;7690104;6903675;0.033934;quickSort
398200;158563240000;262143;7429761;7691904;6905475;0.035059;quickSort
398300;158642890000;262143;7431561;7693704;6907275;0.033782;quickSort
398400;158722560000;262143;7433361;7695504;6909075;0.034597;quickSort
398500;158802250000;262143;7435161;7697304;6910875;0.034112;quickSort
398600;158881960000;262143;7436961;7699104;6912675;0.033988;quickSort
398700;158961690000;262143;7438761;7700904;6914475;0.033753;quickSort
398800;159041440000;262143;7440561;7702704;6916275;0.034186;quickSort
398900;159121210000;262143;7442361;7704504;6918075;0.034846;quickSort
399000;159201000000;262143;7444161;7706304;6919875;0.033725;quickSort
399100;159280810000;262143;7445961;7708104;6921675;0.035735;quickSort
399200;159360640000;262143;7447761;7709904;6923475;0.033769;quickSort
399300;159440490000;262143;7449561;7711704;6925275;0.033752;quickSort
399400;159520360000;262143;7451361;7713504;6927075;0.033758;quickSort
399500;159600250000;262143;7453161;7715304;6928875;0.033773;quickSort
399600;159680160000;262143;7454961;7717104;6930675;0.033784;quickSort
399700;159760090000;262143;7456761;7718904;6932475;0.033929;quickSort
399800;159840040000;262143;7458561;7720704;6934275;0.033787;quickSort
399900;159920010000;262143;7460361;7722504;6936075;0.033800;quickSort
400000;160000000000;262143;7462161;7724304;6937875;0.033809;quickSort
400100;160080010000;262143;7463961;7726104;6939675;0.033831;quickSort
400200;160160040000;262143;7465761;7727904;6941475;0.034251;quickSort
400300;160240090000;262143;7467561;7729704;6943275;0.034555;quickSort
400400;160320160000;262143;7469361;7731504;6945075;0.036072;quickSort
400500;160400250000;262143;7471161;7733304;6946875;0.033796;quickSort
400600;160480360000;262143;7472961;7735104;6948675;0.033853;quickSort
400700;160560490000;262143;7474761;7736904;6950475;0.035782;quickSort
400800;160640640000;262143;7476561;7738704;6952275;0.034249;quickSort
400900;160720810000;262143;7478361;7740504;6954075;0.033898;quickSort
401000;160801000000;262143;7480161;7742304;6955875;0.033908;quickSort
401100;160881210000;262143;7481961;7744104;6957675;0.034115;quickSort
401200;160961440000;262143;7483761;7745904;6959475;0.033895;quickSort
401300;161041690000;262143;7485561;7747704;6961275;0.033934;quickSort
401400;161121960000;262143;7487361;7749504;6963075;0.034219;quickSort
401500;161202250000;262143;7489161;7751304;6964875;0.033927;quickSort
401600;161282560000;262143;7490961;7753104;6966675;0.034507;quickSort
401700;161362890000;262143;7492761;7754904;6968475;0.033919;quickSort
401800;161443240000;262143;7494561;7756704;6970275;0.035419;quickSort
401900;161523610000;262143;7496361;7758504;6972075;0.034514;quickSort
402000;161604000000;262143;7498161;7760304;6973875;0.035342;quickSort
402100;161684410000;262143;7499961;7762104;6975675;0.034489;quickSort
402200;161764840000;262143;7501761;7763904;6977475;0.034528;quickSort
402300;161845290000;262143;7503561;7765704;6979275;0.035140;quickSort
402400;161925760000;262143;7505361;7767504;6981075;0.034064;quickSort
402500;162006250000;262143;7507161;7769304;6982875;0.035235;quickSort
402600;162086760000;262143;7508961;7771104;6984675;0.034115;quickSort
402700;162167290000;262143;7510761;7772904;6986475;0.034035;quickSort
402800;162247840000;262143;7512561;7774704;6988275;0.036669;quickSort
402900;162328410000;262143;7514361;7776504;6990075;0.034079;quickSort
403000;162409000000;262143;7516161;7778304;6991875;0.034479;quickSort
403100;162489610000;262143;7517961;7780104;6993675;0.034069;quickSort
403200;162570240000;262143;7519761;7781904;6995475;0.034219;quickSort
403300;162650890000;262143;7521561;7783704;6997275;0.035719;quickSort
403400;162731560000;262143;7523361;7785504;6999075;0.034249;quickSort
403500;162812250000;262143;7525161;7787304;7000875;0.035009;quickSort
403600;162892960000;262143;7526961;7789104;7002675;0.034232;quickSort
403700;162973690000;262143;7528761;7790904;7004475;0.033390;quickSort
403800;163054440000;262143;7530561;7792704;7006275;0.033640;quickSort
403900;163135210000;262143;7532361;7794504;7008075;0.034158;quickSort
404000;163216000000;262143;7534161;7796304;7009875;0.034144;quickSort
404100;163296810000;262143;7535961;7798104;7011675;0.034155;quickSort
404200;163377640000;262143;7537761;7799904;7013475;0.034574;quickSort
404300;163458490000;262143;7539561;7801704;7015275;0.034184;quickSort
404400;163539360000;262143;7541361;7803504;7017075;0.034792;quickSort
404500;163620250000;262143;7543161;7805304;7018875;0.034658;quickSort
404600;163701160000;262143;7544961;7807104;7020675;0.034495;quickSort
404700;163782090000;262143;7546761;7808904;7022475;0.034469;quickSort
404800;163863040000;262143;7548561;7810704;7024275;0.034511;quickSort
404900;163944010000;262143;7550361;7812504;7026075;0.034396;quickSort
405000;164025000000;262143;7552161;7814304;7027875;0.034235;quickSort
405100;164106010000;262143;7553961;7816104;7029675;0.034226;quickSort
405200;164187040000;262143;7555761;7817904;7031475;0.034298;quickSort
405300;164268090000;262143;7557561;7819704;7033275;0.035300;quickSort
405400;164349160000;262143;7559361;7821504;7035075;0.034573;quickSort
405500;164430250000;262143;7561161;7823304;7036875;0.034348;quickSort
405600;164511360000;262143;7562961;7825104;7038675;0.034280;quickSort
405700;164592490000;262143;7564761;7826904;7040475;0.034478;quickSort
405800;164673640000;262143;7566561;7828704;7042275;0.036771;quickSort
405900;164754810000;262143;7568361;7830504;7044075;0.034609;quickSort
406000;164836000000;262143;7570161;7832304;7045875;0.034357;quickSort
406100;164917210000;262143;7571961;7834104;7047675;0.034927;quickSort
406200;164998440000;262143;7573761;7835904;7049475;0.034848;quickSort
406300;165079690000;262143;7575561;7837704;7051275;0.034388;quickSort
406400;165160960000;262143;7577361;7839504;7053075;0.034437;quickSort
406500;165242250000;262143;7579161;7841304;7054875;0.034496;quickSort
406600;165323560000;262143;7580961;7843104;7056675;0.034526;quickSort
406700;165404890000;262143;7582761;7844904;7058475;0.034427;quickSort
406800;165486240000;262143;7584561;7846704;7060275;0.036289;quickSort
406900;165567610000;262143;7586361;7848504;7062075;0.034465;quickSort
407000;165649000000;262143;7588161;7850304;7063875;0.034464;quickSort
407100;165730410000;262143;7589961;7852104;7065675;0.034473;quickSort
407200;165811840000;262143;7591761;7853904;7067475;0.034623;quickSort
407300;165893290000;262143;7593561;7855704;7069275;0.034787;quickSort
407400;165974760000;262143;7595361;7857504;7071075;0.034444;quickSort
407500;166056250000;262143;7597161;7859304;7072875;0.034738;quickSort
407600;166137760000;262143;7598961;7861104;7074675;0.035335;quickSort
407700;166219290000;262143;7600761;7862904;7076475;0.034458;quickSort
407800;166300840000;262143;7602561;7864704;7078275;0.034652;quickSort
407900;166382410000;262143;7604361;7866504;7080075;0.034521;quickSort
408000;166464000000;262143;7606161;7868304;7081875;0.034490;quickSort
408100;166545610000;262143;7607961;7870104;7083675;0.034113;quickSort
408200;166627240000;262143;7609761;7871904;7085475;0.034511;quickSort
408300;166708890000;262143;7611561;7873704;7087275;0.034527;quickSort
408400;166790560000;262143;7613361;7875504;7089075;0.034655;quickSort
408500;166872250000;262143;7615161;7877304;7090875;0.034589;quickSort
408600;166953960000;262143;7616961;7879104;7092675;0.034550;quickSort
408700;167035690000;262143;7618761;7880904;7094475;0.033742;quickSort
408800;167117440000;262143;7620561;7882704;7096275;0.034069;quickSort
408900;167199210000;262143;7622361;7884504;7098075;0.035111;quickSort
409000;167281000000;262143;7624161;7886304;7099875;0.034598;quickSort
409100;167362810000;262143;7625961;7888104;7101675;0.034851;quickSort
409200;167444640000;262143;7627761;7889904;7103475;0.035093;quickSort
409300;167526490000;262143;7629561;7891704;7105275;0.034595;quickSort
409400;167608360000;262143;7631361;7893504;7107075;0.034624;quickSort
409500;167690250000;262143;7633161;7895304;7108875;0.035036;quickSort
409600;167772160000;262143;7634961;7897104;7110675;0.035131;quickSort
409700;167854090000;262143;7636761;7898904;7112475;0.034651;quickSort
409800;167936040000;262143;7638561;7900704;7114275;0.034682;quickSort
409900;168018010000;262143;7640361;7902504;7116075;0.034485;quickSort
410000;168100000000;262143;7642161;7904304;7117875;0.033822;quickSort
410100;168182010000;262143;7643961;7906104;7119675;0.034272;quickSort
410200;168264040000;262143;7645761;7907904;7121475;0.034675;quickSort
410300;168346090000;262143;7647561;7909704;7123275;0.034744;quickSort
410400;168428160000;262143;7649361;7911504;7125075;0.035110;quickSort
410500;168510250000;262143;7651161;7913304;7126875;0.034791;quickSort
410600;168592360000;262143;7652961;7915104;7128675;0.036547;quickSort
410700;168674490000;262143;7654761;7916904;7130475;0.034785;quickSort
410800;168756640000;262143;7656561;7918704;7132275;0.034717;quickSort
410900;168838810000;262143;7658361;7920504;7134075;0.035442;quickSort
411000;168921000000;262143;7660161;7922304;7135875;0.034769;quickSort
411100;169003210000;262143;7661961;7924104;7137675;0.034733;quickSort
411200;169085440000;262143;7663761;7925904;7139475;0.034827;quickSort
411300;169167690000;262143;7665561;7927704;7141275;0.034708;quickSort
411400;169249960000;262143;7667361;7929504;7143075;0.034888;quickSort
411500;169332250000;262143;7669161;7931304;7144875;0.034757;quickSort
411600;169414560000;262143;7670961;7933104;7146675;0.034785;quickSort
411700;169496890000;262143;7672761;7934904;7148475;0.034774;quickSort
411800;169579240000;262143;7674561;7936704;7150275;0.034897;quickSort
411900;169661610000;262143;7676361;7938504;7152075;0.034969;quickSort
412000;169744000000;262143;7678161;7940304;7153875;0.034842;quickSort
412100;169826410000;262143;7679961;7942104;7155675;0.034820;quickSort
412200;169908840000;262143;7681761;7943904;7157475;0.034796;quickSort
412300;169991290000;262143;7683561;7945704;7159275;0.034828;quickSort
412400;170073760000;262143;7685361;7947504;7161075;0.034863;quickSort
412500;170156250000;262143;7687161;7949304;7162875;0.034894;quickSort
412600;170238760000;262143;7688961;7951104;7164675;0.034917;quickSort
412700;170321290000;262143;7690761;7952904;7166475;0.034878;quickSort
412800;170403840000;262143;7692561;7954704;7168275;0.034829;quickSort
412900;170486410000;262143;7694361;7956504;7170075;0.036627;quickSort
413000;170569000000;262143;7696161;7958304;7171875;0.037727;quickSort
413100;170651610000;262143;7697961;7960104;7173675;0.036157;quickSort
413200;170734240000;262143;7699761;7961904;7175475;0.036057;quickSort
413300;170816890000;262143;7701561;7963704;7177275;0.036173;quickSort
413400;170899560000;262143;7703361;7965504;7179075;0.035242;quickSort
413500;170982250000;262143;7705161;7967304;7180875;0.054214;quickSort
413600;171064960000;262143;7706961;7969104;7182675;0.036142;quickSort
413700;171147690000;262143;7708761;7970904;7184475;0.035096;quickSort
413800;171230440000;262143;7710561;7972704;7186275;0.034917;quickSort
413900;171313210000;262143;7712361;7974504;7188075;0.034989;quickSort
414000;171396000000;262143;7714161;7976304;7189875;0.034970;quickSort
414100;171478810000;262143;7715961;7978104;7191675;0.035037;quickSort
414200;171561640000;262143;7717761;7979904;7193475;0.035004;quickSort
414300;171644490000;262143;7719561;7981704;7195275;0.035248;quickSort
414400;171727360000;262143;7721361;7983504;7197075;0.035597;quickSort
414500;171810250000;262143;7723161;7985304;7198875;0.035253;quickSort
414600;171893160000;262143;7724961;7987104;7200675;0.035348;quickSort
414700;171976090000;262143;7726761;7988904;7202475;0.035741;quickSort
414800;172059040000;262143;7728561;7990704;7204275;0.035589;quickSort
414900;172142010000;262143;7730361;7992504;7206075;0.035212;quickSort
415000;172225000000;262143;7732161;7994304;7207875;0.035138;quickSort
415100;172308010000;262143;7733961;7996104;7209675;0.035197;quickSort
415200;172391040000;262143;7735761;7997904;7211475;0.036037;quickSort
415300;172474090000;262143;7737561;7999704;7213275;0.035159;quickSort
415400;172557160000;262143;7739361;8001504;7215075;0.035395;quickSort
415500;172640250000;262143;7741161;8003304;7216875;0.035489;quickSort
415600;172723360000;262143;7742961;8005104;7218675;0.036446;quickSort
415700;172806490000;262143;7744761;8006904;7220475;0.036620;quickSort
415800;172889640000;262143;7746561;8008704;7222275;0.035930;quickSort
415900;172972810000;262143;7748361;8010504;7224075;0.035122;quickSort
416000;173056000000;262143;7750161;8012304;7225875;0.035167;quickSort
416100;173139210000;262143;7751961;8014104;7227675;0.035218;quickSort
416200;173222440000;262143;7753761;8015904;7229475;0.034919;quickSort
416300;173305690000;262143;7755561;8017704;7231275;0.035428;quickSort
416400;173388960000;262143;7757361;8019504;7233075;0.036616;quickSort
416500;173472250000;262143;7759161;8021304;7234875;0.035155;quickSort
416600;173555560000;262143;7760961;8023104;7236675;0.035204;quickSort
416700;173638890000;262143;7762761;8024904;7238475;0.035127;quickSort
416800;173722240000;262143;7764561;8026704;7240275;0.035229;quickSort
416900;173805610000;262143;7766361;8028504;7242075;0.035860;quickSort
417000;173889000000;262143;7768161;8030304;7243875;0.035240;quickSort
417100;173972410000;262143;7769961;8032104;7245675;0.036012;quickSort
417200;174055840000;262143;7771761;8033904;7247475;0.038327;quickSort
417300;174139290000;262143;7773561;8035704;7249275;0.035161;quickSort
