Кол-во элементов;Кол-во перестановок;Кол-во итераций;Время на сортировку;Тип сортировки
47000;722876;816875;0.069743;heapSort
48000;739682;835681;0.083799;heapSort
49000;756514;854513;0.076069;heapSort
50000;773304;873303;0.068252;heapSort
51000;790110;892109;0.082925;heapSort
52000;806920;910919;0.086989;heapSort
53000;823732;929731;0.075407;heapSort
54000;840530;948529;0.080749;heapSort
55000;857352;967351;0.076508;heapSort
56000;874172;986171;0.074419;heapSort
57000;890988;1004987;0.076577;heapSort
58000;907786;1023785;0.079171;heapSort
59000;924614;1042613;0.084256;heapSort
60000;941416;1061415;0.093455;heapSort
61000;958222;1080221;0.092662;heapSort
62000;975028;1099027;0.097177;heapSort
63000;991836;1117835;0.099220;heapSort
64000;1008668;1136667;0.095325;heapSort
65000;1025486;1155485;0.097551;heapSort
66000;1042788;1174787;0.087457;heapSort
67000;1060678;1194677;0.092346;heapSort
68000;1078542;1214541;0.091505;heapSort
69000;1096420;1234419;0.093970;heapSort
70000;1114302;1254301;0.115314;heapSort
